"5";"1";"38";"2015-06-18 15:36:26"
"5";"1";"38";"2015-06-18 15:37:28"
"5";"1";"38";"2015-06-18 15:37:49"
"5";"1";"38";"2015-06-18 15:38:02"
"5";"1";"38";"2015-06-18 15:38:16"
"5";"1";"38";"2015-06-18 15:38:29"
"5";"1";"38";"2015-06-18 15:38:43"
"5";"1";"38";"2015-06-18 15:38:56"
"5";"1";"38";"2015-06-18 15:39:10"
"5";"1";"35";"2015-06-18 15:39:23"
"5";"1";"35";"2015-06-18 15:39:37"
"5";"1";"36";"2015-06-18 15:39:51"
"5";"1";"37";"2015-06-18 15:40:04"
"5";"1";"36";"2015-06-18 15:40:18"
"5";"1";"38";"2015-06-18 15:40:31"
"5";"1";"38";"2015-06-18 15:40:45"
"5";"1";"38";"2015-06-18 15:40:58"
"5";"1";"38";"2015-06-18 15:41:12"
"5";"1";"39";"2015-06-18 15:41:25"
"5";"1";"39";"2015-06-18 15:41:39"
"5";"1";"39";"2015-06-18 15:41:52"
"5";"1";"38";"2015-06-18 15:42:06"
"5";"1";"39";"2015-06-18 15:42:19"
"5";"1";"38";"2015-06-18 15:42:45"
"5";"1";"39";"2015-06-18 15:42:58"
"5";"1";"38";"2015-06-18 15:43:12"
"5";"1";"38";"2015-06-18 15:43:25"
"5";"1";"38";"2015-06-18 15:43:39"
"5";"1";"38";"2015-06-18 15:43:52"
"5";"1";"39";"2015-06-18 15:44:06"
"5";"1";"39";"2015-06-18 15:44:20"
"5";"1";"40";"2015-06-18 15:45:22"
"5";"1";"42";"2015-06-18 15:45:35"
"5";"1";"41";"2015-06-18 15:45:48"
"5";"1";"40";"2015-06-18 15:48:39"
"5";"1";"40";"2015-06-18 15:48:53"
"5";"1";"40";"2015-06-18 15:49:06"
"5";"1";"43";"2015-06-18 15:49:20"
"5";"1";"42";"2015-06-18 15:49:33"
"5";"1";"41";"2015-06-18 15:49:47"
"5";"1";"40";"2015-06-18 15:50:25"
"5";"1";"41";"2015-06-18 15:51:15"
"5";"1";"40";"2015-06-18 15:51:28"
"5";"1";"34";"2015-06-18 15:51:54"
"5";"1";"46";"2015-06-18 15:52:07"
"5";"1";"44";"2015-06-18 15:52:21"
"5";"1";"45";"2015-06-18 15:52:34"
"5";"1";"45";"2015-06-18 15:52:48"
"5";"1";"45";"2015-06-18 15:53:01"
"5";"1";"45";"2015-06-18 15:53:15"
"5";"1";"45";"2015-06-18 15:53:28"
"5";"1";"44";"2015-06-18 15:53:42"
"5";"1";"45";"2015-06-18 15:53:55"
"5";"1";"44";"2015-06-18 15:54:09"
"5";"1";"44";"2015-06-18 15:54:22"
"5";"1";"42";"2015-06-18 15:54:36"
"5";"1";"45";"2015-06-18 15:54:49"
"5";"1";"43";"2015-06-18 15:55:03"
"5";"1";"43";"2015-06-18 15:55:16"
"5";"1";"43";"2015-06-18 15:55:30"
"5";"1";"43";"2015-06-18 15:55:44"
"5";"1";"43";"2015-06-18 15:55:57"
"5";"1";"40";"2015-06-18 15:56:11"
"5";"1";"45";"2015-06-18 15:56:24"
"5";"1";"33";"2015-06-18 15:56:38"
"5";"1";"34";"2015-06-18 15:56:51"
"5";"1";"34";"2015-06-18 15:57:05"
"5";"1";"34";"2015-06-18 15:57:18"
"5";"1";"34";"2015-06-18 15:57:32"
"5";"1";"34";"2015-06-18 15:57:45"
"5";"1";"34";"2015-06-18 15:57:59"
"5";"1";"34";"2015-06-18 15:58:12"
"5";"1";"33";"2015-06-18 15:58:26"
"5";"1";"34";"2015-06-18 15:58:39"
"5";"1";"34";"2015-06-18 15:58:53"
"5";"1";"34";"2015-06-18 15:59:06"
"5";"1";"33";"2015-06-18 15:59:20"
"5";"1";"33";"2015-06-18 15:59:33"
"5";"1";"35";"2015-06-18 15:59:59"
"5";"1";"40";"2015-06-18 16:02:50"
"5";"1";"40";"2015-06-18 16:03:28"
"5";"1";"42";"2015-06-18 16:05:30"
"5";"1";"40";"2015-06-18 16:09:34"
"5";"1";"40";"2015-06-18 16:12:13"
"5";"1";"40";"2015-06-18 16:13:14"
"5";"1";"38";"2015-06-18 16:14:41"
"5";"1";"37";"2015-06-18 16:14:54"
"5";"1";"38";"2015-06-18 16:15:08"
"5";"1";"37";"2015-06-18 16:15:21"
"5";"1";"37";"2015-06-18 16:15:47"
"5";"1";"37";"2015-06-18 16:16:00"
"5";"1";"37";"2015-06-18 16:16:14"
"5";"1";"37";"2015-06-18 16:16:27"
"5";"1";"37";"2015-06-18 16:16:41"
"5";"1";"38";"2015-06-18 16:16:54"
"5";"1";"38";"2015-06-18 16:17:08"
"5";"1";"37";"2015-06-18 16:17:21"
"5";"1";"35";"2015-06-18 16:17:35"
"5";"1";"36";"2015-06-18 16:17:48"
"5";"1";"32";"2015-06-18 16:18:02"
"5";"1";"36";"2015-06-18 16:28:08"
"5";"1";"38";"2015-06-18 16:28:21"
