"2";"1";"43";"2015-06-18 14:21:03"
"2";"1";"44";"2015-06-18 14:21:16"
"2";"1";"45";"2015-06-18 14:21:30"
"2";"1";"49";"2015-06-18 14:21:43"
"2";"1";"49";"2015-06-18 14:21:57"
"2";"1";"48";"2015-06-18 14:22:10"
"2";"1";"49";"2015-06-18 14:22:24"
"2";"1";"48";"2015-06-18 14:22:37"
"2";"1";"46";"2015-06-18 14:22:51"
"2";"1";"43";"2015-06-18 14:23:04"
"2";"1";"44";"2015-06-18 14:23:18"
"2";"1";"44";"2015-06-18 14:23:31"
"2";"1";"40";"2015-06-18 14:23:45"
"2";"1";"42";"2015-06-18 14:23:58"
"2";"1";"50";"2015-06-18 14:24:12"
"2";"1";"46";"2015-06-18 14:24:25"
"2";"1";"46";"2015-06-18 14:24:39"
"2";"1";"49";"2015-06-18 14:24:52"
"2";"1";"55";"2015-06-18 14:25:06"
"2";"1";"48";"2015-06-18 14:25:19"
"2";"1";"49";"2015-06-18 14:25:33"
"2";"1";"42";"2015-06-18 14:25:47"
"2";"1";"40";"2015-06-18 14:26:12"
"2";"1";"40";"2015-06-18 14:26:26"
"2";"1";"42";"2015-06-18 14:26:51"
"2";"1";"40";"2015-06-18 14:27:05"
"2";"1";"40";"2015-06-18 14:27:18"
"2";"1";"40";"2015-06-18 14:28:20"
"2";"1";"42";"2015-06-18 14:28:34"
"2";"1";"41";"2015-06-18 14:28:47"
"2";"1";"40";"2015-06-18 14:29:01"
"2";"1";"42";"2015-06-18 14:29:14"
"2";"1";"43";"2015-06-18 14:29:28"
"2";"1";"50";"2015-06-18 14:29:41"
"2";"1";"44";"2015-06-18 14:29:55"
"2";"1";"50";"2015-06-18 14:30:20"
"2";"1";"40";"2015-06-18 14:39:26"
"2";"1";"48";"2015-06-18 14:39:52"
"2";"1";"38";"2015-06-18 14:45:45"
"2";"1";"37";"2015-06-18 14:45:58"
"2";"1";"38";"2015-06-18 14:46:12"
"2";"1";"38";"2015-06-18 14:46:25"
"2";"1";"38";"2015-06-18 14:46:39"
"2";"1";"38";"2015-06-18 14:46:52"
"2";"1";"38";"2015-06-18 14:47:06"
"2";"1";"37";"2015-06-18 14:47:19"
"2";"1";"38";"2015-06-18 14:47:33"
"2";"1";"38";"2015-06-18 14:47:46"
"2";"1";"38";"2015-06-18 14:48:00"
"2";"1";"38";"2015-06-18 14:48:13"
"2";"1";"38";"2015-06-18 14:48:27"
"2";"1";"38";"2015-06-18 14:48:40"
"2";"1";"38";"2015-06-18 14:48:54"
"2";"1";"38";"2015-06-18 14:49:07"
"2";"1";"38";"2015-06-18 14:49:21"
"2";"1";"38";"2015-06-18 14:49:34"
"2";"1";"39";"2015-06-18 14:49:48"
"2";"1";"38";"2015-06-18 14:50:01"
"2";"1";"40";"2015-06-18 14:50:39"
"2";"1";"40";"2015-06-18 14:50:52"
"2";"1";"40";"2015-06-18 14:51:06"
"2";"1";"40";"2015-06-18 14:51:19"
"2";"1";"40";"2015-06-18 14:51:33"
"2";"1";"41";"2015-06-18 14:51:59"
"2";"1";"40";"2015-06-18 14:53:25"
"2";"1";"40";"2015-06-18 14:53:38"
"2";"1";"41";"2015-06-18 14:54:04"
"2";"1";"40";"2015-06-18 14:54:17"
"2";"1";"40";"2015-06-18 14:54:55"
"2";"1";"40";"2015-06-18 14:57:22"
"2";"1";"40";"2015-06-18 14:57:35"
"2";"1";"43";"2015-06-18 14:57:49"
"2";"1";"37";"2015-06-18 14:58:27"
"2";"1";"37";"2015-06-18 14:58:40"
"2";"1";"38";"2015-06-18 14:58:54"
"2";"1";"37";"2015-06-18 14:59:07"
"2";"1";"37";"2015-06-18 14:59:21"
"2";"1";"37";"2015-06-18 14:59:34"
"2";"1";"37";"2015-06-18 14:59:48"
"2";"1";"37";"2015-06-18 15:00:01"
"2";"1";"37";"2015-06-18 15:00:15"
"2";"1";"37";"2015-06-18 15:00:28"
"2";"1";"37";"2015-06-18 15:00:42"
"2";"1";"38";"2015-06-18 15:00:55"
"2";"1";"37";"2015-06-18 15:01:09"
"2";"1";"32";"2015-06-18 15:06:25"
"2";"8";"44";"2015-06-18 15:06:50"
"2";"8";"44";"2015-06-18 15:07:04"
"2";"8";"44";"2015-06-18 15:07:15"
"2";"8";"44";"2015-06-18 15:07:28"
"2";"8";"42";"2015-06-18 15:07:54"
"2";"1";"35";"2015-06-18 15:08:08"
"2";"1";"36";"2015-06-18 15:08:21"
"2";"8";"36";"2015-06-18 15:08:35"
"2";"8";"36";"2015-06-18 15:08:48"
"2";"1";"49";"2015-06-18 15:09:02"
"2";"1";"36";"2015-06-18 15:09:15"
"2";"8";"36";"2015-06-18 15:09:29"
"2";"1";"35";"2015-06-18 15:09:42"
"2";"1";"49";"2015-06-18 15:09:56"
"2";"1";"36";"2015-06-18 15:10:09"
