"3";"1";"34";"2015-06-18 17:17:34"
"5";"1";"33";"2015-06-18 17:17:37"
"4";"1";"32";"2015-06-18 17:17:42"
"3";"1";"32";"2015-06-18 17:17:48"
"5";"1";"32";"2015-06-18 17:17:50"
"4";"1";"32";"2015-06-18 17:17:56"
"3";"1";"32";"2015-06-18 17:18:02"
"5";"1";"33";"2015-06-18 17:18:04"
"4";"1";"32";"2015-06-18 17:18:09"
"3";"1";"32";"2015-06-18 17:18:15"
"5";"1";"32";"2015-06-18 17:18:17"
"4";"1";"32";"2015-06-18 17:18:23"
"3";"1";"32";"2015-06-18 17:18:29"
"5";"1";"33";"2015-06-18 17:18:31"
"4";"1";"32";"2015-06-18 17:18:36"
"3";"1";"32";"2015-06-18 17:18:42"
"5";"1";"33";"2015-06-18 17:18:44"
"4";"1";"33";"2015-06-18 17:18:50"
"3";"1";"33";"2015-06-18 17:18:56"
"5";"1";"35";"2015-06-18 17:18:58"
"4";"1";"34";"2015-06-18 17:19:03"
"3";"1";"39";"2015-06-18 17:19:09"
"4";"1";"33";"2015-06-18 17:19:17"
"1";"1";"40";"2015-06-18 17:19:21"
"3";"1";"32";"2015-06-18 17:19:23"
"5";"1";"38";"2015-06-18 17:19:23"
"4";"1";"34";"2015-06-18 17:19:30"
"1";"1";"38";"2015-06-18 17:19:34"
"3";"1";"33";"2015-06-18 17:19:36"
"5";"1";"33";"2015-06-18 17:19:37"
"4";"1";"33";"2015-06-18 17:19:44"
"3";"1";"35";"2015-06-18 17:19:50"
"5";"1";"34";"2015-06-18 17:19:50"
"4";"1";"33";"2015-06-18 17:19:57"
"3";"1";"35";"2015-06-18 17:20:03"
"5";"1";"34";"2015-06-18 17:20:04"
"4";"1";"32";"2015-06-18 17:20:11"
"3";"1";"35";"2015-06-18 17:20:17"
"5";"1";"34";"2015-06-18 17:20:17"
"4";"1";"35";"2015-06-18 17:20:24"
"1";"1";"39";"2015-06-18 17:20:24"
"3";"1";"33";"2015-06-18 17:20:30"
"5";"1";"32";"2015-06-18 17:20:31"
"4";"1";"35";"2015-06-18 17:20:38"
"1";"1";"39";"2015-06-18 17:20:38"
"3";"1";"33";"2015-06-18 17:20:44"
"5";"1";"33";"2015-06-18 17:20:44"
"4";"1";"33";"2015-06-18 17:20:51"
"1";"1";"38";"2015-06-18 17:20:51"
"3";"1";"32";"2015-06-18 17:20:57"
"5";"1";"32";"2015-06-18 17:20:58"
"4";"1";"34";"2015-06-18 17:21:05"
"1";"1";"37";"2015-06-18 17:21:05"
"3";"1";"32";"2015-06-18 17:21:11"
"5";"1";"30";"2015-06-18 17:21:12"
"4";"1";"35";"2015-06-18 17:21:18"
"1";"1";"37";"2015-06-18 17:21:18"
"3";"1";"32";"2015-06-18 17:21:24"
"5";"1";"32";"2015-06-18 17:21:25"
"4";"1";"36";"2015-06-18 17:21:32"
"1";"1";"37";"2015-06-18 17:21:32"
"3";"1";"32";"2015-06-18 17:21:38"
"5";"1";"30";"2015-06-18 17:21:39"
"4";"1";"36";"2015-06-18 17:21:43"
"1";"1";"37";"2015-06-18 17:21:43"
"3";"1";"32";"2015-06-18 17:21:49"
"5";"1";"30";"2015-06-18 17:21:50"
"4";"1";"36";"2015-06-18 17:21:54"
"1";"1";"37";"2015-06-18 17:21:54"
